ticker,quarter,date,positive,negative,neutral,sentiment_score,sector,q,risk_count,positive_count,risk_ratio
GOOGL,2020-Q4,"Feb 2, 2021, 5:00 p.m. ET",0.16166003048419952,0.011462821625173092,0.8268771767616272,0.15019720885902643,Tech,2020-Q4,19,75,0.2
GOOGL,2020-Q4,"Feb 2, 2021, 5:00 p.m. ET",0.16166003048419952,0.011462821625173092,0.8268771767616272,0.15019720885902643,Tech,2020-Q4,19,75,0.2
GOOGL,2020-Q4,"Feb 2, 2021, 5:00 p.m. ET",0.16166003048419952,0.011462821625173092,0.8268771767616272,0.15019720885902643,Tech,2020-Q4,19,75,0.2
GOOGL,2020-Q4,"Feb 2, 2021, 5:00 p.m. ET",0.16166003048419952,0.011462821625173092,0.8268771767616272,0.15019720885902643,Tech,2020-Q4,19,75,0.2
GOOGL,2020-Q4,"Feb 2, 2021, 5:00 p.m. ET",0.16166003048419952,0.011462821625173092,0.8268771767616272,0.15019720885902643,Tech,2020-Q4,19,75,0.2
GOOGL,2020-Q4,"Feb 2, 2021, 5:00 p.m. ET",0.16166003048419952,0.011462821625173092,0.8268771767616272,0.15019720885902643,Tech,2020-Q4,19,75,0.2
GOOGL,2020-Q4,"Feb 2, 2021, 5:00 p.m. ET",0.16166003048419952,0.011462821625173092,0.8268771767616272,0.15019720885902643,Tech,2020-Q4,19,75,0.2
GOOGL,2020-Q4,"Feb 2, 2021, 5:00 p.m. ET",0.16166003048419952,0.011462821625173092,0.8268771767616272,0.15019720885902643,Tech,2020-Q4,19,75,0.2
TSLA,2020-Q4,"Jan 27, 2021, 6:30 p.m. ET",0.07960684597492218,0.017979586496949196,0.902413547039032,0.061627259477972984,Auto,2020-Q4,14,42,0.24561403508771928
TSLA,2020-Q4,"Jan 27, 2021, 6:30 p.m. ET",0.07960684597492218,0.017979586496949196,0.902413547039032,0.061627259477972984,Auto,2020-Q4,14,42,0.24561403508771928
F,2022-Q2,"Jul 27, 2022, 5:00 p.m. ET",0.09573575109243393,0.14907127618789673,0.7551929950714111,-0.0533355250954628,Auto,2022-Q2,47,36,0.5595238095238095
BLK,2020-Q4,"Jan 14, 2021, 8:30 a.m. ET",0.1290874481201172,0.013040523044764996,0.8578720092773438,0.11604692507535219,Finance,2020-Q4,27,113,0.19148936170212766
BLK,2020-Q4,"Jan 14, 2021, 8:30 a.m. ET",0.1290874481201172,0.013040523044764996,0.8578720092773438,0.11604692507535219,Finance,2020-Q4,27,113,0.19148936170212766
BLK,2020-Q4,"Jan 14, 2021, 8:30 a.m. ET",0.1290874481201172,0.013040523044764996,0.8578720092773438,0.11604692507535219,Finance,2020-Q4,27,113,0.19148936170212766
BLK,2020-Q4,"Jan 14, 2021, 8:30 a.m. ET",0.1290874481201172,0.013040523044764996,0.8578720092773438,0.11604692507535219,Finance,2020-Q4,27,113,0.19148936170212766
BLK,2020-Q4,"Jan 14, 2021, 8:30 a.m. ET",0.1290874481201172,0.013040523044764996,0.8578720092773438,0.11604692507535219,Finance,2020-Q4,27,113,0.19148936170212766
AAPL,2020-Q1,"Jan 28, 2020, 5:00 p.m. ET",0.44424036145210266,0.011321954429149628,0.5444376468658447,0.43291840702295303,Tech,2020-Q1,18,103,0.14754098360655737
AAPL,2020-Q1,"Jan 28, 2020, 5:00 p.m. ET",0.44424036145210266,0.011321954429149628,0.5444376468658447,0.43291840702295303,Tech,2020-Q1,18,103,0.14754098360655737
AAPL,2020-Q1,"Jan 28, 2020, 5:00 p.m. ET",0.44424036145210266,0.011321954429149628,0.5444376468658447,0.43291840702295303,Tech,2020-Q1,18,103,0.14754098360655737
AAPL,2020-Q1,"Jan 28, 2020, 5:00 p.m. ET",0.44424036145210266,0.011321954429149628,0.5444376468658447,0.43291840702295303,Tech,2020-Q1,18,103,0.14754098360655737
AAPL,2020-Q1,"Jan 28, 2020, 5:00 p.m. ET",0.44424036145210266,0.011321954429149628,0.5444376468658447,0.43291840702295303,Tech,2020-Q1,18,103,0.14754098360655737
AAPL,2020-Q1,"Jan 28, 2020, 5:00 p.m. ET",0.44424036145210266,0.011321954429149628,0.5444376468658447,0.43291840702295303,Tech,2020-Q1,18,103,0.14754098360655737
AAPL,2020-Q1,"Jan 28, 2020, 5:00 p.m. ET",0.44424036145210266,0.011321954429149628,0.5444376468658447,0.43291840702295303,Tech,2020-Q1,18,103,0.14754098360655737
AAPL,2020-Q1,"Jan 28, 2020, 5:00 p.m. ET",0.44424036145210266,0.011321954429149628,0.5444376468658447,0.43291840702295303,Tech,2020-Q1,18,103,0.14754098360655737
AAPL,2020-Q1,"Jan 28, 2020, 5:00 p.m. ET",0.44424036145210266,0.011321954429149628,0.5444376468658447,0.43291840702295303,Tech,2020-Q1,18,103,0.14754098360655737
AAPL,2020-Q1,"Jan 28, 2020, 5:00 p.m. ET",0.44424036145210266,0.011321954429149628,0.5444376468658447,0.43291840702295303,Tech,2020-Q1,18,103,0.14754098360655737
AAPL,2020-Q1,"Jan 28, 2020, 5:00 p.m. ET",0.44424036145210266,0.011321954429149628,0.5444376468658447,0.43291840702295303,Tech,2020-Q1,18,103,0.14754098360655737
AAPL,2020-Q1,"Jan 28, 2020, 5:00 p.m. ET",0.44424036145210266,0.011321954429149628,0.5444376468658447,0.43291840702295303,Tech,2020-Q1,18,103,0.14754098360655737
AAPL,2020-Q1,"Jan 28, 2020, 5:00 p.m. ET",0.44424036145210266,0.011321954429149628,0.5444376468658447,0.43291840702295303,Tech,2020-Q1,18,103,0.14754098360655737
AAPL,2020-Q1,"Jan 28, 2020, 5:00 p.m. ET",0.44424036145210266,0.011321954429149628,0.5444376468658447,0.43291840702295303,Tech,2020-Q1,18,103,0.14754098360655737
AAPL,2020-Q1,"Jan 28, 2020, 5:00 p.m. ET",0.44424036145210266,0.011321954429149628,0.5444376468658447,0.43291840702295303,Tech,2020-Q1,18,103,0.14754098360655737
AAPL,2020-Q1,"Jan 28, 2020, 5:00 p.m. ET",0.44424036145210266,0.011321954429149628,0.5444376468658447,0.43291840702295303,Tech,2020-Q1,18,103,0.14754098360655737
AAPL,2020-Q1,"Jan 28, 2020, 5:00 p.m. ET",0.44424036145210266,0.011321954429149628,0.5444376468658447,0.43291840702295303,Tech,2020-Q1,18,103,0.14754098360655737
AAPL,2020-Q1,"Jan 28, 2020, 5:00 p.m. ET",0.44424036145210266,0.011321954429149628,0.5444376468658447,0.43291840702295303,Tech,2020-Q1,18,103,0.14754098360655737
AAPL,2020-Q1,"Jan 28, 2020, 5:00 p.m. ET",0.44424036145210266,0.011321954429149628,0.5444376468658447,0.43291840702295303,Tech,2020-Q1,18,103,0.14754098360655737
AAPL,2020-Q1,"Jan 28, 2020, 5:00 p.m. ET",0.44424036145210266,0.011321954429149628,0.5444376468658447,0.43291840702295303,Tech,2020-Q1,18,103,0.14754098360655737
AAPL,2020-Q1,"Jan 28, 2020, 5:00 p.m. ET",0.44424036145210266,0.011321954429149628,0.5444376468658447,0.43291840702295303,Tech,2020-Q1,18,103,0.14754098360655737
DIS,2020-Q3,"Aug 04, 2020, 4:30 p.m. ET",0.028005406260490417,0.08130818605422974,0.8906863927841187,-0.05330277979373932,Media,2020-Q3,32,44,0.4155844155844156
DIS,2020-Q3,"Aug 04, 2020, 4:30 p.m. ET",0.028005406260490417,0.08130818605422974,0.8906863927841187,-0.05330277979373932,Media,2020-Q3,32,44,0.4155844155844156
DIS,2020-Q3,"Aug 04, 2020, 4:30 p.m. ET",0.028005406260490417,0.08130818605422974,0.8906863927841187,-0.05330277979373932,Media,2020-Q3,32,44,0.4155844155844156
DIS,2020-Q3,"Aug 04, 2020, 4:30 p.m. ET",0.028005406260490417,0.08130818605422974,0.8906863927841187,-0.05330277979373932,Media,2020-Q3,32,44,0.4155844155844156
DIS,2020-Q3,"Aug 04, 2020, 4:30 p.m. ET",0.028005406260490417,0.08130818605422974,0.8906863927841187,-0.05330277979373932,Media,2020-Q3,32,44,0.4155844155844156
DIS,2020-Q3,"Aug 04, 2020, 4:30 p.m. ET",0.028005406260490417,0.08130818605422974,0.8906863927841187,-0.05330277979373932,Media,2020-Q3,32,44,0.4155844155844156
DIS,2020-Q3,"Aug 04, 2020, 4:30 p.m. ET",0.028005406260490417,0.08130818605422974,0.8906863927841187,-0.05330277979373932,Media,2020-Q3,32,44,0.4155844155844156
DIS,2020-Q3,"Aug 04, 2020, 4:30 p.m. ET",0.028005406260490417,0.08130818605422974,0.8906863927841187,-0.05330277979373932,Media,2020-Q3,32,44,0.4155844155844156
DIS,2020-Q3,"Aug 04, 2020, 4:30 p.m. ET",0.028005406260490417,0.08130818605422974,0.8906863927841187,-0.05330277979373932,Media,2020-Q3,32,44,0.4155844155844156
DIS,2020-Q3,"Aug 04, 2020, 4:30 p.m. ET",0.028005406260490417,0.08130818605422974,0.8906863927841187,-0.05330277979373932,Media,2020-Q3,32,44,0.4155844155844156
DIS,2020-Q3,"Aug 04, 2020, 4:30 p.m. ET",0.028005406260490417,0.08130818605422974,0.8906863927841187,-0.05330277979373932,Media,2020-Q3,32,44,0.4155844155844156
DIS,2020-Q3,"Aug 04, 2020, 4:30 p.m. ET",0.028005406260490417,0.08130818605422974,0.8906863927841187,-0.05330277979373932,Media,2020-Q3,32,44,0.4155844155844156
DIS,2020-Q3,"Aug 04, 2020, 4:30 p.m. ET",0.028005406260490417,0.08130818605422974,0.8906863927841187,-0.05330277979373932,Media,2020-Q3,32,44,0.4155844155844156
DIS,2020-Q3,"Aug 04, 2020, 4:30 p.m. ET",0.028005406260490417,0.08130818605422974,0.8906863927841187,-0.05330277979373932,Media,2020-Q3,32,44,0.4155844155844156
DIS,2020-Q3,"Aug 04, 2020, 4:30 p.m. ET",0.028005406260490417,0.08130818605422974,0.8906863927841187,-0.05330277979373932,Media,2020-Q3,32,44,0.4155844155844156
DIS,2020-Q3,"Aug 04, 2020, 4:30 p.m. ET",0.028005406260490417,0.08130818605422974,0.8906863927841187,-0.05330277979373932,Media,2020-Q3,32,44,0.4155844155844156
DIS,2020-Q3,"Aug 04, 2020, 4:30 p.m. ET",0.028005406260490417,0.08130818605422974,0.8906863927841187,-0.05330277979373932,Media,2020-Q3,32,44,0.4155844155844156
DIS,2020-Q3,"Aug 04, 2020, 4:30 p.m. ET",0.028005406260490417,0.08130818605422974,0.8906863927841187,-0.05330277979373932,Media,2020-Q3,32,44,0.4155844155844156
DIS,2020-Q3,"Aug 04, 2020, 4:30 p.m. ET",0.028005406260490417,0.08130818605422974,0.8906863927841187,-0.05330277979373932,Media,2020-Q3,32,44,0.4155844155844156
DIS,2020-Q3,"Aug 04, 2020, 4:30 p.m. ET",0.028005406260490417,0.08130818605422974,0.8906863927841187,-0.05330277979373932,Media,2020-Q3,32,44,0.4155844155844156
DIS,2020-Q3,"Aug 04, 2020, 4:30 p.m. ET",0.028005406260490417,0.08130818605422974,0.8906863927841187,-0.05330277979373932,Media,2020-Q3,32,44,0.4155844155844156
DIS,2020-Q3,"Aug 04, 2020, 4:30 p.m. ET",0.028005406260490417,0.08130818605422974,0.8906863927841187,-0.05330277979373932,Media,2020-Q3,32,44,0.4155844155844156
DIS,2020-Q3,"Aug 04, 2020, 4:30 p.m. ET",0.028005406260490417,0.08130818605422974,0.8906863927841187,-0.05330277979373932,Media,2020-Q3,32,44,0.4155844155844156
DIS,2020-Q3,"Aug 04, 2020, 4:30 p.m. ET",0.028005406260490417,0.08130818605422974,0.8906863927841187,-0.05330277979373932,Media,2020-Q3,32,44,0.4155844155844156
DIS,2020-Q3,"Aug 04, 2020, 4:30 p.m. ET",0.028005406260490417,0.08130818605422974,0.8906863927841187,-0.05330277979373932,Media,2020-Q3,32,44,0.4155844155844156
GOOGL,2020-Q4,"Feb 2, 2021, 5:00 p.m. ET",0.16166003048419952,0.011462821625173092,0.8268771767616272,0.15019720885902643,Tech,2020-Q4,19,75,0.2
GOOGL,2020-Q4,"Feb 2, 2021, 5:00 p.m. ET",0.16166003048419952,0.011462821625173092,0.8268771767616272,0.15019720885902643,Tech,2020-Q4,19,75,0.2
GOOGL,2020-Q4,"Feb 2, 2021, 5:00 p.m. ET",0.16166003048419952,0.011462821625173092,0.8268771767616272,0.15019720885902643,Tech,2020-Q4,19,75,0.2
GOOGL,2020-Q4,"Feb 2, 2021, 5:00 p.m. ET",0.16166003048419952,0.011462821625173092,0.8268771767616272,0.15019720885902643,Tech,2020-Q4,19,75,0.2
GOOGL,2020-Q4,"Feb 2, 2021, 5:00 p.m. ET",0.16166003048419952,0.011462821625173092,0.8268771767616272,0.15019720885902643,Tech,2020-Q4,19,75,0.2
GOOGL,2020-Q4,"Feb 2, 2021, 5:00 p.m. ET",0.16166003048419952,0.011462821625173092,0.8268771767616272,0.15019720885902643,Tech,2020-Q4,19,75,0.2
GOOGL,2020-Q4,"Feb 2, 2021, 5:00 p.m. ET",0.16166003048419952,0.011462821625173092,0.8268771767616272,0.15019720885902643,Tech,2020-Q4,19,75,0.2
GOOGL,2020-Q4,"Feb 2, 2021, 5:00 p.m. ET",0.16166003048419952,0.011462821625173092,0.8268771767616272,0.15019720885902643,Tech,2020-Q4,19,75,0.2
GOOGL,2020-Q4,"Feb 2, 2021, 5:00 p.m. ET",0.16166003048419952,0.011462821625173092,0.8268771767616272,0.15019720885902643,Tech,2020-Q4,19,75,0.2
GOOGL,2020-Q4,"Feb 2, 2021, 5:00 p.m. ET",0.16166003048419952,0.011462821625173092,0.8268771767616272,0.15019720885902643,Tech,2020-Q4,19,75,0.2
NFLX,2020-Q4,"Jan 19, 2021, 6:00 p.m. ET",0.07349304109811783,0.013883586972951889,0.912623405456543,0.05960945412516594,Media,2020-Q4,14,52,0.208955223880597
NFLX,2020-Q4,"Jan 19, 2021, 6:00 p.m. ET",0.07349304109811783,0.013883586972951889,0.912623405456543,0.05960945412516594,Media,2020-Q4,14,52,0.208955223880597
DIS,2020-Q3,"Aug 04, 2020, 4:30 p.m. ET",0.028005406260490417,0.08130818605422974,0.8906863927841187,-0.05330277979373932,Media,2020-Q3,32,44,0.4155844155844156
DIS,2020-Q3,"Aug 04, 2020, 4:30 p.m. ET",0.028005406260490417,0.08130818605422974,0.8906863927841187,-0.05330277979373932,Media,2020-Q3,32,44,0.4155844155844156
DIS,2020-Q3,"Aug 04, 2020, 4:30 p.m. ET",0.028005406260490417,0.08130818605422974,0.8906863927841187,-0.05330277979373932,Media,2020-Q3,32,44,0.4155844155844156
DIS,2020-Q3,"Aug 04, 2020, 4:30 p.m. ET",0.028005406260490417,0.08130818605422974,0.8906863927841187,-0.05330277979373932,Media,2020-Q3,32,44,0.4155844155844156
DIS,2020-Q3,"Aug 04, 2020, 4:30 p.m. ET",0.028005406260490417,0.08130818605422974,0.8906863927841187,-0.05330277979373932,Media,2020-Q3,32,44,0.4155844155844156
DIS,2020-Q3,"Aug 04, 2020, 4:30 p.m. ET",0.028005406260490417,0.08130818605422974,0.8906863927841187,-0.05330277979373932,Media,2020-Q3,32,44,0.4155844155844156
DIS,2020-Q3,"Aug 04, 2020, 4:30 p.m. ET",0.028005406260490417,0.08130818605422974,0.8906863927841187,-0.05330277979373932,Media,2020-Q3,32,44,0.4155844155844156
DIS,2020-Q3,"Aug 04, 2020, 4:30 p.m. ET",0.028005406260490417,0.08130818605422974,0.8906863927841187,-0.05330277979373932,Media,2020-Q3,32,44,0.4155844155844156
DIS,2020-Q3,"Aug 04, 2020, 4:30 p.m. ET",0.028005406260490417,0.08130818605422974,0.8906863927841187,-0.05330277979373932,Media,2020-Q3,32,44,0.4155844155844156
DIS,2020-Q3,"Aug 04, 2020, 4:30 p.m. ET",0.028005406260490417,0.08130818605422974,0.8906863927841187,-0.05330277979373932,Media,2020-Q3,32,44,0.4155844155844156
DIS,2020-Q3,"Aug 04, 2020, 4:30 p.m. ET",0.028005406260490417,0.08130818605422974,0.8906863927841187,-0.05330277979373932,Media,2020-Q3,32,44,0.4155844155844156
DIS,2020-Q3,"Aug 04, 2020, 4:30 p.m. ET",0.028005406260490417,0.08130818605422974,0.8906863927841187,-0.05330277979373932,Media,2020-Q3,32,44,0.4155844155844156
DIS,2020-Q3,"Aug 04, 2020, 4:30 p.m. ET",0.028005406260490417,0.08130818605422974,0.8906863927841187,-0.05330277979373932,Media,2020-Q3,32,44,0.4155844155844156
DIS,2020-Q3,"Aug 04, 2020, 4:30 p.m. ET",0.028005406260490417,0.08130818605422974,0.8906863927841187,-0.05330277979373932,Media,2020-Q3,32,44,0.4155844155844156
DIS,2020-Q3,"Aug 04, 2020, 4:30 p.m. ET",0.028005406260490417,0.08130818605422974,0.8906863927841187,-0.05330277979373932,Media,2020-Q3,32,44,0.4155844155844156
DIS,2020-Q3,"Aug 04, 2020, 4:30 p.m. ET",0.028005406260490417,0.08130818605422974,0.8906863927841187,-0.05330277979373932,Media,2020-Q3,32,44,0.4155844155844156
DIS,2020-Q3,"Aug 04, 2020, 4:30 p.m. ET",0.028005406260490417,0.08130818605422974,0.8906863927841187,-0.05330277979373932,Media,2020-Q3,32,44,0.4155844155844156
DIS,2020-Q3,"Aug 04, 2020, 4:30 p.m. ET",0.028005406260490417,0.08130818605422974,0.8906863927841187,-0.05330277979373932,Media,2020-Q3,32,44,0.4155844155844156
DIS,2020-Q3,"Aug 04, 2020, 4:30 p.m. ET",0.028005406260490417,0.08130818605422974,0.8906863927841187,-0.05330277979373932,Media,2020-Q3,32,44,0.4155844155844156
DIS,2020-Q3,"Aug 04, 2020, 4:30 p.m. ET",0.028005406260490417,0.08130818605422974,0.8906863927841187,-0.05330277979373932,Media,2020-Q3,32,44,0.4155844155844156
DIS,2020-Q3,"Aug 04, 2020, 4:30 p.m. ET",0.028005406260490417,0.08130818605422974,0.8906863927841187,-0.05330277979373932,Media,2020-Q3,32,44,0.4155844155844156
DIS,2020-Q3,"Aug 04, 2020, 4:30 p.m. ET",0.028005406260490417,0.08130818605422974,0.8906863927841187,-0.05330277979373932,Media,2020-Q3,32,44,0.4155844155844156
DIS,2020-Q3,"Aug 04, 2020, 4:30 p.m. ET",0.028005406260490417,0.08130818605422974,0.8906863927841187,-0.05330277979373932,Media,2020-Q3,32,44,0.4155844155844156
DIS,2020-Q3,"Aug 04, 2020, 4:30 p.m. ET",0.028005406260490417,0.08130818605422974,0.8906863927841187,-0.05330277979373932,Media,2020-Q3,32,44,0.4155844155844156
DIS,2020-Q3,"Aug 04, 2020, 4:30 p.m. ET",0.028005406260490417,0.08130818605422974,0.8906863927841187,-0.05330277979373932,Media,2020-Q3,32,44,0.4155844155844156
MCD,2020-Q4,"Jan 28, 2021, 8:30 a.m. ET",0.07671228051185608,0.015893569216132164,0.9073941707611084,0.060818711295723915,Consumer,2020-Q4,31,81,0.2743362831858407
AMZN,2021-Q1,"Apr 29, 2021, 5:30 p.m. ET",0.06765195727348328,0.014981250278651714,0.9173667430877686,0.05267070699483156,Tech,2021-Q1,7,58,0.10606060606060606
AMZN,2021-Q1,"Apr 29, 2021, 5:30 p.m. ET",0.06765195727348328,0.014981250278651714,0.9173667430877686,0.05267070699483156,Tech,2021-Q1,7,58,0.10606060606060606
AMZN,2021-Q1,"Apr 29, 2021, 5:30 p.m. ET",0.06765195727348328,0.014981250278651714,0.9173667430877686,0.05267070699483156,Tech,2021-Q1,7,58,0.10606060606060606
AMZN,2021-Q1,"Apr 29, 2021, 5:30 p.m. ET",0.06765195727348328,0.014981250278651714,0.9173667430877686,0.05267070699483156,Tech,2021-Q1,7,58,0.10606060606060606
AMD,2022-Q1,"May 03, 2022, 5:00 p.m. ET",0.16326430439949036,0.012795045040547848,0.823940634727478,0.1504692593589425,Tech,2022-Q1,7,142,0.04666666666666667
MRNA,2020-Q4,"Feb 25, 2021, 8:00 a.m. ET",0.12693539261817932,0.013966201804578304,0.8590984344482422,0.11296919081360102,Healthcare,2020-Q4,34,22,0.5964912280701754
DIS,2020-Q3,"Aug 04, 2020, 4:30 p.m. ET",0.028005406260490417,0.08130818605422974,0.8906863927841187,-0.05330277979373932,Media,2020-Q3,32,44,0.4155844155844156
DIS,2020-Q3,"Aug 04, 2020, 4:30 p.m. ET",0.028005406260490417,0.08130818605422974,0.8906863927841187,-0.05330277979373932,Media,2020-Q3,32,44,0.4155844155844156
DIS,2020-Q3,"Aug 04, 2020, 4:30 p.m. ET",0.028005406260490417,0.08130818605422974,0.8906863927841187,-0.05330277979373932,Media,2020-Q3,32,44,0.4155844155844156
DIS,2020-Q3,"Aug 04, 2020, 4:30 p.m. ET",0.028005406260490417,0.08130818605422974,0.8906863927841187,-0.05330277979373932,Media,2020-Q3,32,44,0.4155844155844156
DIS,2020-Q3,"Aug 04, 2020, 4:30 p.m. ET",0.028005406260490417,0.08130818605422974,0.8906863927841187,-0.05330277979373932,Media,2020-Q3,32,44,0.4155844155844156
DIS,2020-Q3,"Aug 04, 2020, 4:30 p.m. ET",0.028005406260490417,0.08130818605422974,0.8906863927841187,-0.05330277979373932,Media,2020-Q3,32,44,0.4155844155844156
DIS,2020-Q3,"Aug 04, 2020, 4:30 p.m. ET",0.028005406260490417,0.08130818605422974,0.8906863927841187,-0.05330277979373932,Media,2020-Q3,32,44,0.4155844155844156
DIS,2020-Q3,"Aug 04, 2020, 4:30 p.m. ET",0.028005406260490417,0.08130818605422974,0.8906863927841187,-0.05330277979373932,Media,2020-Q3,32,44,0.4155844155844156
DIS,2020-Q3,"Aug 04, 2020, 4:30 p.m. ET",0.028005406260490417,0.08130818605422974,0.8906863927841187,-0.05330277979373932,Media,2020-Q3,32,44,0.4155844155844156
DIS,2020-Q3,"Aug 04, 2020, 4:30 p.m. ET",0.028005406260490417,0.08130818605422974,0.8906863927841187,-0.05330277979373932,Media,2020-Q3,32,44,0.4155844155844156
DIS,2020-Q3,"Aug 04, 2020, 4:30 p.m. ET",0.028005406260490417,0.08130818605422974,0.8906863927841187,-0.05330277979373932,Media,2020-Q3,32,44,0.4155844155844156
DIS,2020-Q3,"Aug 04, 2020, 4:30 p.m. ET",0.028005406260490417,0.08130818605422974,0.8906863927841187,-0.05330277979373932,Media,2020-Q3,32,44,0.4155844155844156
DIS,2020-Q3,"Aug 04, 2020, 4:30 p.m. ET",0.028005406260490417,0.08130818605422974,0.8906863927841187,-0.05330277979373932,Media,2020-Q3,32,44,0.4155844155844156
DIS,2020-Q3,"Aug 04, 2020, 4:30 p.m. ET",0.028005406260490417,0.08130818605422974,0.8906863927841187,-0.05330277979373932,Media,2020-Q3,32,44,0.4155844155844156
DIS,2020-Q3,"Aug 04, 2020, 4:30 p.m. ET",0.028005406260490417,0.08130818605422974,0.8906863927841187,-0.05330277979373932,Media,2020-Q3,32,44,0.4155844155844156
DIS,2020-Q3,"Aug 04, 2020, 4:30 p.m. ET",0.028005406260490417,0.08130818605422974,0.8906863927841187,-0.05330277979373932,Media,2020-Q3,32,44,0.4155844155844156
DIS,2020-Q3,"Aug 04, 2020, 4:30 p.m. ET",0.028005406260490417,0.08130818605422974,0.8906863927841187,-0.05330277979373932,Media,2020-Q3,32,44,0.4155844155844156
DIS,2020-Q3,"Aug 04, 2020, 4:30 p.m. ET",0.028005406260490417,0.08130818605422974,0.8906863927841187,-0.05330277979373932,Media,2020-Q3,32,44,0.4155844155844156
DIS,2020-Q3,"Aug 04, 2020, 4:30 p.m. ET",0.028005406260490417,0.08130818605422974,0.8906863927841187,-0.05330277979373932,Media,2020-Q3,32,44,0.4155844155844156
DIS,2020-Q3,"Aug 04, 2020, 4:30 p.m. ET",0.028005406260490417,0.08130818605422974,0.8906863927841187,-0.05330277979373932,Media,2020-Q3,32,44,0.4155844155844156
DIS,2020-Q3,"Aug 04, 2020, 4:30 p.m. ET",0.028005406260490417,0.08130818605422974,0.8906863927841187,-0.05330277979373932,Media,2020-Q3,32,44,0.4155844155844156
DIS,2020-Q3,"Aug 04, 2020, 4:30 p.m. ET",0.028005406260490417,0.08130818605422974,0.8906863927841187,-0.05330277979373932,Media,2020-Q3,32,44,0.4155844155844156
DIS,2020-Q3,"Aug 04, 2020, 4:30 p.m. ET",0.028005406260490417,0.08130818605422974,0.8906863927841187,-0.05330277979373932,Media,2020-Q3,32,44,0.4155844155844156
DIS,2020-Q3,"Aug 04, 2020, 4:30 p.m. ET",0.028005406260490417,0.08130818605422974,0.8906863927841187,-0.05330277979373932,Media,2020-Q3,32,44,0.4155844155844156
DIS,2020-Q3,"Aug 04, 2020, 4:30 p.m. ET",0.028005406260490417,0.08130818605422974,0.8906863927841187,-0.05330277979373932,Media,2020-Q3,32,44,0.4155844155844156
GOOGL,2021-Q2,"Jul 27, 2021, 4:30 p.m. ET",0.24937154352664948,0.00945959985256195,0.7411688566207886,0.23991194367408752,Tech,2021-Q2,12,78,0.13186813186813187
GOOGL,2021-Q2,"Jul 27, 2021, 4:30 p.m. ET",0.24937154352664948,0.00945959985256195,0.7411688566207886,0.23991194367408752,Tech,2021-Q2,12,78,0.13186813186813187
GOOGL,2021-Q2,"Jul 27, 2021, 4:30 p.m. ET",0.24937154352664948,0.00945959985256195,0.7411688566207886,0.23991194367408752,Tech,2021-Q2,12,78,0.13186813186813187
GOOGL,2021-Q2,"Jul 27, 2021, 4:30 p.m. ET",0.24937154352664948,0.00945959985256195,0.7411688566207886,0.23991194367408752,Tech,2021-Q2,12,78,0.13186813186813187
GOOGL,2021-Q2,"Jul 27, 2021, 4:30 p.m. ET",0.24937154352664948,0.00945959985256195,0.7411688566207886,0.23991194367408752,Tech,2021-Q2,12,78,0.13186813186813187
GOOGL,2021-Q2,"Jul 27, 2021, 4:30 p.m. ET",0.24937154352664948,0.00945959985256195,0.7411688566207886,0.23991194367408752,Tech,2021-Q2,12,78,0.13186813186813187
GOOGL,2021-Q2,"Jul 27, 2021, 4:30 p.m. ET",0.24937154352664948,0.00945959985256195,0.7411688566207886,0.23991194367408752,Tech,2021-Q2,12,78,0.13186813186813187
GOOGL,2021-Q2,"Jul 27, 2021, 4:30 p.m. ET",0.24937154352664948,0.00945959985256195,0.7411688566207886,0.23991194367408752,Tech,2021-Q2,12,78,0.13186813186813187
GOOGL,2021-Q2,"Jul 27, 2021, 4:30 p.m. ET",0.24937154352664948,0.00945959985256195,0.7411688566207886,0.23991194367408752,Tech,2021-Q2,12,78,0.13186813186813187
GOOGL,2021-Q2,"Jul 27, 2021, 4:30 p.m. ET",0.24937154352664948,0.00945959985256195,0.7411688566207886,0.23991194367408752,Tech,2021-Q2,12,78,0.13186813186813187
GOOGL,2021-Q2,"Jul 27, 2021, 4:30 p.m. ET",0.24937154352664948,0.00945959985256195,0.7411688566207886,0.23991194367408752,Tech,2021-Q2,12,78,0.13186813186813187
GOOGL,2021-Q2,"Jul 27, 2021, 4:30 p.m. ET",0.24937154352664948,0.00945959985256195,0.7411688566207886,0.23991194367408752,Tech,2021-Q2,12,78,0.13186813186813187
GOOGL,2021-Q2,"Jul 27, 2021, 4:30 p.m. ET",0.24937154352664948,0.00945959985256195,0.7411688566207886,0.23991194367408752,Tech,2021-Q2,12,78,0.13186813186813187
GOOGL,2021-Q2,"Jul 27, 2021, 4:30 p.m. ET",0.24937154352664948,0.00945959985256195,0.7411688566207886,0.23991194367408752,Tech,2021-Q2,12,78,0.13186813186813187
DIS,2020-Q3,"Aug 04, 2020, 4:30 p.m. ET",0.028005406260490417,0.08130818605422974,0.8906863927841187,-0.05330277979373932,Media,2020-Q3,32,44,0.4155844155844156
DIS,2020-Q3,"Aug 04, 2020, 4:30 p.m. ET",0.028005406260490417,0.08130818605422974,0.8906863927841187,-0.05330277979373932,Media,2020-Q3,32,44,0.4155844155844156
DIS,2020-Q3,"Aug 04, 2020, 4:30 p.m. ET",0.028005406260490417,0.08130818605422974,0.8906863927841187,-0.05330277979373932,Media,2020-Q3,32,44,0.4155844155844156
